geometry,name,vicinity,types,lat,lng
"{'location': {'lat': 29.9432065, 'lng': -90.0732451}, 'viewport': {'northeast': {'lat': 29.9445026802915, 'lng': -90.07188166970849}, 'southwest': {'lat': 29.9418047197085, 'lng': -90.0745796302915}}}",Circle K,"704 Howard Avenue, New Orleans","['convenience_store', 'gas_station', 'store', 'food', 'point_of_interest', 'establishment']",29.9432065,-90.0732451
"{'location': {'lat': 29.9581406, 'lng': -90.064786}, 'viewport': {'northeast': {'lat': 29.9594586802915, 'lng': -90.0633942697085}, 'southwest': {'lat': 29.9567607197085, 'lng': -90.06609223029152}}}",Rouses Market,"701 Royal Street, New Orleans","['grocery_or_supermarket', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9581406,-90.064786
"{'location': {'lat': 29.9417859, 'lng': -90.0674887}, 'viewport': {'northeast': {'lat': 29.9431563302915, 'lng': -90.0661504697085}, 'southwest': {'lat': 29.9404583697085, 'lng': -90.06884843029151}}}",Shell,"1011 Tchoupitoulas Street, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9417859,-90.0674887
"{'location': {'lat': 29.9344245, 'lng': -90.0806708}, 'viewport': {'northeast': {'lat': 29.93573358029149, 'lng': -90.07938236970848}, 'southwest': {'lat': 29.9330356197085, 'lng': -90.08208033029149}}}",Brothers Food Mart,"2139 Saint Charles Avenue, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9344245,-90.0806708
"{'location': {'lat': 29.96497149999999, 'lng': -90.088906}, 'viewport': {'northeast': {'lat': 29.9663608802915, 'lng': -90.08751866970849}, 'southwest': {'lat': 29.9636629197085, 'lng': -90.0902166302915}}}",Mini mart,"70119, 839 Esplanade Avenue, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.96497149999999,-90.088906
"{'location': {'lat': 29.9298915, 'lng': -90.076672}, 'viewport': {'northeast': {'lat': 29.9312608802915, 'lng': -90.0752670197085}, 'southwest': {'lat': 29.9285629197085, 'lng': -90.07796498029151}}}",Shell,"2135 Magazine Street, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9298915,-90.076672
"{'location': {'lat': 29.9292138, 'lng': -90.0671749}, 'viewport': {'northeast': {'lat': 29.9306477302915, 'lng': -90.06581721970849}, 'southwest': {'lat': 29.9279497697085, 'lng': -90.0685151802915}}}",Shell,"1667 Tchoupitoulas Street, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9292138,-90.0671749
"{'location': {'lat': 29.97426429999999, 'lng': -90.05778}, 'viewport': {'northeast': {'lat': 29.97562048029149, 'lng': -90.0562481697085}, 'southwest': {'lat': 29.97292251970849, 'lng': -90.0589461302915}}}",CVS,"1600 Elysian Fields Avenue, New Orleans","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",29.97426429999999,-90.05778
"{'location': {'lat': 29.9738581, 'lng': -90.0566764}, 'viewport': {'northeast': {'lat': 29.9752271302915, 'lng': -90.05546816970849}, 'southwest': {'lat': 29.9725291697085, 'lng': -90.0581661302915}}}",Shell,"1601 Elysian Fields Avenue, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9738581,-90.0566764
"{'location': {'lat': 29.9566166, 'lng': -90.1044764}, 'viewport': {'northeast': {'lat': 29.9579820802915, 'lng': -90.10317206970849}, 'southwest': {'lat': 29.9552841197085, 'lng': -90.1058700302915}}}",Shell,"1308 South Jefferson Davis Parkway, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9566166,-90.1044764
