FEMA Lifeline,geometry,name,types,vicinity,lat,lng
Communications,"{'location': {'lat': 29.9518971, 'lng': -90.0776697}, 'viewport': {'northeast': {'lat': 29.95317138029149, 'lng': -90.0761943697085}, 'southwest': {'lat': 29.9504734197085, 'lng': -90.07889233029151}}}",New Orleans Civil Services Department,"['local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9518971,-90.0776697
Communications,"{'location': {'lat': 29.9443811, 'lng': -90.0716418}, 'viewport': {'northeast': {'lat': 29.9456802302915, 'lng': -90.0703079697085}, 'southwest': {'lat': 29.9429822697085, 'lng': -90.0730059302915}}}",Sewerage & Water Board of New Orleans,"['local_government_office', 'point_of_interest', 'establishment']","625 Saint Joseph Street, New Orleans",29.9443811,-90.0716418
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Honorable Robert M Murphy,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 5600, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Division C,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 2400, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Jefferson Registrar of Voters,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 523, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Jefferson Research & Budget,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 6600, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.93489, 'lng': -90.07903259999999}, 'viewport': {'northeast': {'lat': 29.9362875802915, 'lng': -90.0777267197085}, 'southwest': {'lat': 29.9335896197085, 'lng': -90.0804246802915}}}",NewOrleans.com,"['local_government_office', 'travel_agency', 'point_of_interest', 'establishment']","2020 Saint Charles Avenue, New Orleans",29.93489,-90.07903259999999
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Finance Department-Accounting,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 4200, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Jefferson Occupational License,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 1200, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.9520391, 'lng': -90.0771376}, 'viewport': {'northeast': {'lat': 29.9532524802915, 'lng': -90.07587751970848}, 'southwest': {'lat': 29.9505545197085, 'lng': -90.0785754802915}}}",New Orleans Property Management,"['local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9520391,-90.0771376
Communications,"{'location': {'lat': 29.95283999999999, 'lng': -90.079155}, 'viewport': {'northeast': {'lat': 29.9542094802915, 'lng': -90.07798501970849}, 'southwest': {'lat': 29.9515115197085, 'lng': -90.0806829802915}}}",Louisiana Veterans Research,"['local_government_office', 'point_of_interest', 'establishment']","1555 Poydras Street, New Orleans",29.95283999999999,-90.079155
Communications,"{'location': {'lat': 29.9520391, 'lng': -90.0771376}, 'viewport': {'northeast': {'lat': 29.9532524802915, 'lng': -90.07587751970848}, 'southwest': {'lat': 29.9505545197085, 'lng': -90.0785754802915}}}",New Orleans City Hall,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9520391,-90.0771376
Communications,"{'location': {'lat': 29.93822940000001, 'lng': -90.0855395}, 'viewport': {'northeast': {'lat': 29.9398638302915, 'lng': -90.0842290197085}, 'southwest': {'lat': 29.9371658697085, 'lng': -90.08692698029151}}}",Edna Pilsbury Health Center,"['doctor', 'local_government_office', 'health', 'point_of_interest', 'establishment']","2222 Simon Bolivar Avenue, New Orleans",29.93822940000001,-90.0855395
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Honorable Roland L Belsome,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 303, New Orleans",29.951772,-90.07614559999999
Communications,"{'location': {'lat': 29.9498939, 'lng': -90.0754829}, 'viewport': {'northeast': {'lat': 29.95156668029149, 'lng': -90.0739877197085}, 'southwest': {'lat': 29.94886871970849, 'lng': -90.0766856802915}}}",Commissionors Office,"['local_government_office', 'point_of_interest', 'establishment']","1100 Poydras Street # 1020, New Orleans",29.9498939,-90.0754829
Communications,"{'location': {'lat': 29.9485401, 'lng': -90.0710799}, 'viewport': {'northeast': {'lat': 29.9498710802915, 'lng': -90.06965106970848}, 'southwest': {'lat': 29.9471731197085, 'lng': -90.07234903029149}}}",Gallier Hall,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","545 Saint Charles Avenue, New Orleans",29.9485401,-90.0710799
Communications,"{'location': {'lat': 29.9513101, 'lng': -90.0654673}, 'viewport': {'northeast': {'lat': 29.95245583029151, 'lng': -90.0640415197085}, 'southwest': {'lat': 29.94975786970851, 'lng': -90.0667394802915}}}",New Orleans Passport Center,"['local_government_office', 'point_of_interest', 'establishment']","365 Canal Street #1300, New Orleans",29.9513101,-90.0654673
Communications,"{'location': {'lat': 29.91779289999999, 'lng': -90.12768969999999}, 'viewport': {'northeast': {'lat': 29.91892298029149, 'lng': -90.12622201970849}, 'southwest': {'lat': 29.9162250197085, 'lng': -90.1289199802915}}}",Public Health Clinic,"['local_government_office', 'health', 'point_of_interest', 'establishment']","200 Henry Clay Avenue, New Orleans",29.91779289999999,-90.12768969999999
Communications,"{'location': {'lat': 29.9159844, 'lng': -90.0676331}, 'viewport': {'northeast': {'lat': 29.91745008029149, 'lng': -90.06605491970849}, 'southwest': {'lat': 29.9147521197085, 'lng': -90.0687528802915}}}",Honorable June B Darensburg,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street # 4400, Gretna",29.9159844,-90.0676331
Communications,"{'location': {'lat': 29.91601829999999, 'lng': -90.06773679999999}, 'viewport': {'northeast': {'lat': 29.9174992802915, 'lng': -90.0661286197085}, 'southwest': {'lat': 29.9148013197085, 'lng': -90.0688265802915}}}",Honorable Donald A Rowan Jr,"['local_government_office', 'point_of_interest', 'establishment']","200 Derbigny Street, Gretna",29.91601829999999,-90.06773679999999
Communications,"{'location': {'lat': 29.9512191, 'lng': -90.07807869999999}, 'viewport': {'northeast': {'lat': 29.9526595802915, 'lng': -90.07670331970849}, 'southwest': {'lat': 29.9499616197085, 'lng': -90.0794012802915}}}",Sanitarian Service,"['local_government_office', 'point_of_interest', 'establishment']","1450 Poydras Street, New Orleans",29.9512191,-90.07807869999999
Communications,"{'location': {'lat': 30.000145, 'lng': -90.062128}, 'viewport': {'northeast': {'lat': 30.0015170802915, 'lng': -90.0606185197085}, 'southwest': {'lat': 29.9988191197085, 'lng': -90.0633164802915}}}",Housing Authority-New Orleans,"['local_government_office', 'point_of_interest', 'establishment']","4100 Touro Street, New Orleans",30.000145,-90.062128
Communications,"{'location': {'lat': 29.9334825, 'lng': -90.0366638}, 'viewport': {'northeast': {'lat': 29.9348901302915, 'lng': -90.0351272697085}, 'southwest': {'lat': 29.9321921697085, 'lng': -90.0378252302915}}}",Crescent City Connection Division,"['local_government_office', 'point_of_interest', 'establishment']","2001 Mardi Gras Boulevard, New Orleans",29.9334825,-90.0366638
Communications,"{'location': {'lat': 29.9034746, 'lng': -90.07118779999999}, 'viewport': {'northeast': {'lat': 29.9047048802915, 'lng': -90.07013071970849}, 'southwest': {'lat': 29.9020069197085, 'lng': -90.0728286802915}}}",Jefferson Parish Sheriff's Office,"['police', 'local_government_office', 'point_of_interest', 'establishment']","725 Maple Avenue, Harvey",29.9034746,-90.07118779999999
Communications,"{'location': {'lat': 29.96120000000001, 'lng': -90.093051}, 'viewport': {'northeast': {'lat': 29.9626133802915, 'lng': -90.0916634197085}, 'southwest': {'lat': 29.9599154197085, 'lng': -90.0943613802915}}}",New Orleans Criminal Sheriff,"['local_government_office', 'point_of_interest', 'establishment']","2800 Gravier Street, New Orleans",29.96120000000001,-90.093051
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Sidney Hayward Cates IV,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 303, New Orleans",29.951772,-90.07614559999999
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",New Orleans Judicial Expense,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue, New Orleans",29.951772,-90.07614559999999
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Honorable Charles A Imbornone,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 202, New Orleans",29.951772,-90.07614559999999
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Honorable Kern A Reese,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 315, New Orleans",29.951772,-90.07614559999999
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Honorable Rosemary Ledet,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 308, New Orleans",29.951772,-90.07614559999999
Transportation,"{'location': {'lat': 29.953029, 'lng': -90.0731073}, 'viewport': {'northeast': {'lat': 29.9542305802915, 'lng': -90.07183521970849}, 'southwest': {'lat': 29.95153261970851, 'lng': -90.07453318029151}}}",Chevron Place Heliport,"['airport', 'point_of_interest', 'establishment']",New Orleans,29.953029,-90.0731073
Transportation,"{'location': {'lat': 29.9556192, 'lng': -90.0764044}, 'viewport': {'northeast': {'lat': 29.9567272802915, 'lng': -90.0747059697085}, 'southwest': {'lat': 29.9540293197085, 'lng': -90.07740393029151}}}",Helipad,"['airport', 'point_of_interest', 'establishment']","1415-1469 Tulane Avenue, New Orleans",29.9556192,-90.0764044
Transportation,"{'location': {'lat': 29.9526342, 'lng': -90.0825885}, 'viewport': {'northeast': {'lat': 29.9541512302915, 'lng': -90.0811529697085}, 'southwest': {'lat': 29.9514532697085, 'lng': -90.0838509302915}}}",New Orleans Downtown Heliport,"['airport', 'point_of_interest', 'establishment']",New Orleans,29.9526342,-90.0825885
Transportation,"{'location': {'lat': 29.9591855, 'lng': -90.0826677}, 'viewport': {'northeast': {'lat': 29.9606251302915, 'lng': -90.0811197697085}, 'southwest': {'lat': 29.9579271697085, 'lng': -90.08381773029151}}}",Helipad,"['airport', 'point_of_interest', 'establishment']","2014 Palmyra Street, New Orleans",29.9591855,-90.0826677
Transportation,"{'location': {'lat': 29.9267911, 'lng': -90.0932973}, 'viewport': {'northeast': {'lat': 29.9281234802915, 'lng': -90.09200801970849}, 'southwest': {'lat': 29.9254255197085, 'lng': -90.09470598029151}}}",Helipad,"['airport', 'point_of_interest', 'establishment']","1501-1599 Foucher Street, New Orleans",29.9267911,-90.0932973
Transportation,"{'location': {'lat': 29.9372858, 'lng': -90.1044492}, 'viewport': {'northeast': {'lat': 29.9385773802915, 'lng': -90.1031789697085}, 'southwest': {'lat': 29.9358794197085, 'lng': -90.1058769302915}}}",Hospital Helipad 2,"['airport', 'point_of_interest', 'establishment']","4501 Magnolia Street, New Orleans",29.9372858,-90.1044492
Transportation,"{'location': {'lat': 29.9373026, 'lng': -90.10466149999999}, 'viewport': {'northeast': {'lat': 29.9385829302915, 'lng': -90.10329391970849}, 'southwest': {'lat': 29.9358849697085, 'lng': -90.1059918802915}}}",Hospital Helipad 1,"['airport', 'point_of_interest', 'establishment']","4501 Magnolia Street, New Orleans",29.9373026,-90.10466149999999
Transportation,"{'location': {'lat': 29.90187209999999, 'lng': -90.07368319999999}, 'viewport': {'northeast': {'lat': 29.9030950302915, 'lng': -90.07273306970849}, 'southwest': {'lat': 29.9003970697085, 'lng': -90.0754310302915}}}",Harvey Oil Center Heliport,"['airport', 'point_of_interest', 'establishment']",Harvey,29.90187209999999,-90.07368319999999
Transportation,"{'location': {'lat': 29.9535366, 'lng': -90.0095144}, 'viewport': {'northeast': {'lat': 29.95493493029149, 'lng': -90.00828746970848}, 'southwest': {'lat': 29.9522369697085, 'lng': -90.0109854302915}}}",Jackson Barracks Heliport,"['airport', 'point_of_interest', 'establishment']",New Orleans,29.9535366,-90.0095144
Transportation,"{'location': {'lat': 29.91688710000001, 'lng': -90.12794269999999}, 'viewport': {'northeast': {'lat': 29.9182730802915, 'lng': -90.1264804697085}, 'southwest': {'lat': 29.9155751197085, 'lng': -90.1291784302915}}}",Children's Hospital Heliport,"['airport', 'point_of_interest', 'establishment']","200 Henry Clay Avenue, New Orleans",29.91688710000001,-90.12794269999999
Transportation,"{'location': {'lat': 29.916904, 'lng': -90.1279605}, 'viewport': {'northeast': {'lat': 29.9182914802915, 'lng': -90.1264937197085}, 'southwest': {'lat': 29.9155935197085, 'lng': -90.12919168029151}}}",Hospital Helipad,"['airport', 'point_of_interest', 'establishment']","100-190 Henry Clay Avenue, New Orleans",29.916904,-90.1279605
Transportation,"{'location': {'lat': 29.998536, 'lng': -90.1167397}, 'viewport': {'northeast': {'lat': 29.9998852302915, 'lng': -90.11537916970849}, 'southwest': {'lat': 29.9971872697085, 'lng': -90.1180771302915}}}",Troop B Heliport,"['airport', 'point_of_interest', 'establishment']",New Orleans,29.998536,-90.1167397
Transportation,"{'location': {'lat': 29.8928786, 'lng': -90.0950743}, 'viewport': {'northeast': {'lat': 29.8943309302915, 'lng': -90.0937365697085}, 'southwest': {'lat': 29.8916329697085, 'lng': -90.0964345302915}}}",Helipad,"['airport', 'point_of_interest', 'establishment']","4501-4599 10th Street, Marrero",29.8928786,-90.0950743
Transportation,"{'location': {'lat': 29.9675833, 'lng': -90.1430555}, 'viewport': {'northeast': {'lat': 29.9688782802915, 'lng': -90.1417287697085}, 'southwest': {'lat': 29.9661803197085, 'lng': -90.1444267302915}}}",Ochsner Medical Institutions,"['airport', 'point_of_interest', 'establishment']",Jefferson,29.9675833,-90.1430555
Transportation,"{'location': {'lat': 29.9607596, 'lng': -90.14562959999999}, 'viewport': {'northeast': {'lat': 29.9621151302915, 'lng': -90.1442777697085}, 'southwest': {'lat': 29.9594171697085, 'lng': -90.1469757302915}}}",Ochsner Foundation Hospital Heliport,"['airport', 'point_of_interest', 'establishment']",Jefferson,29.9607596,-90.14562959999999
Transportation,"{'location': {'lat': 30.00522299999999, 'lng': -90.02302499999999}, 'viewport': {'northeast': {'lat': 30.0065631802915, 'lng': -90.02168771970848}, 'southwest': {'lat': 30.0038652197085, 'lng': -90.0243856802915}}}",A2 Global Shipping,"['airport', 'storage', 'moving_company', 'finance', 'point_of_interest', 'establishment']","4801 Almonaster Avenue #140h, New Orleans",30.00522299999999,-90.02302499999999
Transportation,"{'location': {'lat': 29.9198326, 'lng': -90.0439024}, 'viewport': {'northeast': {'lat': 29.9211815802915, 'lng': -90.0425534197085}, 'southwest': {'lat': 29.9184836197085, 'lng': -90.0452513802915}}}",Gretna Bus Terminal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Gretna,29.9198326,-90.0439024
Transportation,"{'location': {'lat': 29.949982, 'lng': -90.071649}, 'viewport': {'northeast': {'lat': 29.95128828029149, 'lng': -90.07031236970849}, 'southwest': {'lat': 29.9485903197085, 'lng': -90.0730103302915}}}",Poydras at Carondelet,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.949982,-90.071649
Transportation,"{'location': {'lat': 29.950106, 'lng': -90.07028799999999}, 'viewport': {'northeast': {'lat': 29.9514714302915, 'lng': -90.06901291970848}, 'southwest': {'lat': 29.9487734697085, 'lng': -90.07171088029149}}}",New Orln Charles Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950106,-90.07028799999999
Transportation,"{'location': {'lat': 29.950269, 'lng': -90.072919}, 'viewport': {'northeast': {'lat': 29.9516419302915, 'lng': -90.0715623197085}, 'southwest': {'lat': 29.94894396970851, 'lng': -90.07426028029151}}}",Poydras at Baronne,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950269,-90.072919
Transportation,"{'location': {'lat': 29.950322, 'lng': -90.073093}, 'viewport': {'northeast': {'lat': 29.9516657802915, 'lng': -90.07171996970848}, 'southwest': {'lat': 29.9489678197085, 'lng': -90.0744179302915}}}",Baronne at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950322,-90.073093
Transportation,"{'location': {'lat': 29.94944279999999, 'lng': -90.0707372}, 'viewport': {'northeast': {'lat': 29.95082968029149, 'lng': -90.06937661970848}, 'southwest': {'lat': 29.94813171970849, 'lng': -90.0720745802915}}}",Poydras at St Charles,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.94944279999999,-90.0707372
Transportation,"{'location': {'lat': 29.950033, 'lng': -90.073149}, 'viewport': {'northeast': {'lat': 29.9513785302915, 'lng': -90.07180101970849}, 'southwest': {'lat': 29.9486805697085, 'lng': -90.0744989802915}}}",Poydras at Baronne,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950033,-90.073149
Transportation,"{'location': {'lat': 29.951403, 'lng': -90.073832}, 'viewport': {'northeast': {'lat': 29.9527642302915, 'lng': -90.0724766197085}, 'southwest': {'lat': 29.9500662697085, 'lng': -90.07517458029152}}}",O'Keefe Ave. at Perdido St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.951403,-90.073832
Transportation,"{'location': {'lat': 29.950913, 'lng': -90.06885199999999}, 'viewport': {'northeast': {'lat': 29.9522634302915, 'lng': -90.06750966970849}, 'southwest': {'lat': 29.94956546970851, 'lng': -90.0702076302915}}}",Camp at Gravier,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950913,-90.06885199999999
Transportation,"{'location': {'lat': 29.952766, 'lng': -90.07342600000001}, 'viewport': {'northeast': {'lat': 29.9541134802915, 'lng': -90.0720777697085}, 'southwest': {'lat': 29.9514155197085, 'lng': -90.0747757302915}}}",O'Keefe and Gravier,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.952766,-90.07342600000001
Transportation,"{'location': {'lat': 29.950164, 'lng': -90.074241}, 'viewport': {'northeast': {'lat': 29.9515230802915, 'lng': -90.07293711970848}, 'southwest': {'lat': 29.9488251197085, 'lng': -90.0756350802915}}}",O'Keefe Ave. at Poydras St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950164,-90.074241
Transportation,"{'location': {'lat': 29.949414, 'lng': -90.06912799999999}, 'viewport': {'northeast': {'lat': 29.9507292302915, 'lng': -90.0677893197085}, 'southwest': {'lat': 29.9480312697085, 'lng': -90.0704872802915}}}",Poydras at Camp,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.949414,-90.06912799999999
Transportation,"{'location': {'lat': 29.94911699999999, 'lng': -90.06935899999999}, 'viewport': {'northeast': {'lat': 29.9504732302915, 'lng': -90.06804056970849}, 'southwest': {'lat': 29.9477752697085, 'lng': -90.07073853029151}}}",Camp at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.94911699999999,-90.06935899999999
Transportation,"{'location': {'lat': 29.95318899999999, 'lng': -90.069366}, 'viewport': {'northeast': {'lat': 29.9545388302915, 'lng': -90.06801621970848}, 'southwest': {'lat': 29.9518408697085, 'lng': -90.07071418029149}}}",New Orlns Canal & Charles,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95318899999999,-90.069366
Transportation,"{'location': {'lat': 29.953656, 'lng': -90.07018599999999}, 'viewport': {'northeast': {'lat': 29.95498878029149, 'lng': -90.0688124197085}, 'southwest': {'lat': 29.9522908197085, 'lng': -90.0715103802915}}}",Canal at Carondelet,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.953656,-90.07018599999999
Transportation,"{'location': {'lat': 29.950758, 'lng': -90.075}, 'viewport': {'northeast': {'lat': 29.95209803029149, 'lng': -90.0736107197085}, 'southwest': {'lat': 29.9494000697085, 'lng': -90.07630868029152}}}",S. Rampart at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950758,-90.075
Transportation,"{'location': {'lat': 29.954282, 'lng': -90.071113}, 'viewport': {'northeast': {'lat': 29.9556055802915, 'lng': -90.06973411970849}, 'southwest': {'lat': 29.9529076197085, 'lng': -90.07243208029149}}}",Canal at Baronne,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.954282,-90.071113
Transportation,"{'location': {'lat': 29.953176, 'lng': -90.07428999999999}, 'viewport': {'northeast': {'lat': 29.9545299302915, 'lng': -90.0729384697085}, 'southwest': {'lat': 29.9518319697085, 'lng': -90.07563643029151}}}",S. Rampart at Gravier,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.953176,-90.07428999999999
Transportation,"{'location': {'lat': 29.950648, 'lng': -90.06777199999999}, 'viewport': {'northeast': {'lat': 29.9519707802915, 'lng': -90.06643691970851}, 'southwest': {'lat': 29.9492728197085, 'lng': -90.06913488029151}}}",Magazine at Gravier,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950648,-90.06777199999999
Transportation,"{'location': {'lat': 29.950429, 'lng': -90.075165}, 'viewport': {'northeast': {'lat': 29.9518230302915, 'lng': -90.0737956697085}, 'southwest': {'lat': 29.9491250697085, 'lng': -90.07649363029151}}}",Poydras at S. Rampart,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950429,-90.075165
Transportation,"{'location': {'lat': 29.949053, 'lng': -90.074587}, 'viewport': {'northeast': {'lat': 29.9504101302915, 'lng': -90.0732756697085}, 'southwest': {'lat': 29.9477121697085, 'lng': -90.0759736302915}}}",O'Keefe Ave. at Lafayette St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.949053,-90.074587
Transportation,"{'location': {'lat': 29.950864, 'lng': -90.075384}, 'viewport': {'northeast': {'lat': 29.9522077302915, 'lng': -90.07401511970849}, 'southwest': {'lat': 29.9495097697085, 'lng': -90.0767130802915}}}",Poydras at Loyola,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950864,-90.075384
Transportation,"{'location': {'lat': 29.948061, 'lng': -90.06967399999999}, 'viewport': {'northeast': {'lat': 29.9494175802915, 'lng': -90.0683593697085}, 'southwest': {'lat': 29.9467196197085, 'lng': -90.07105733029151}}}",Camp at Lafayette,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948061,-90.06967399999999
Transportation,"{'location': {'lat': 29.9489241, 'lng': -90.0684344}, 'viewport': {'northeast': {'lat': 29.9503079302915, 'lng': -90.0670739197085}, 'southwest': {'lat': 29.9476099697085, 'lng': -90.06977188029151}}}",Poydras at Magazine,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9489241,-90.0684344
Transportation,"{'location': {'lat': 29.95210599999999, 'lng': -90.07538199999999}, 'viewport': {'northeast': {'lat': 29.9534427302915, 'lng': -90.0740391697085}, 'southwest': {'lat': 29.9507447697085, 'lng': -90.0767371302915}}}",Perdido at Loyola,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95210599999999,-90.07538199999999
Transportation,"{'location': {'lat': 29.95194499999999, 'lng': -90.075474}, 'viewport': {'northeast': {'lat': 29.95329783029149, 'lng': -90.07416791970849}, 'southwest': {'lat': 29.95059986970849, 'lng': -90.07686588029149}}}",Loyola at Perdido,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95194499999999,-90.075474
Transportation,"{'location': {'lat': 29.950542, 'lng': -90.07557399999999}, 'viewport': {'northeast': {'lat': 29.9518972802915, 'lng': -90.0742527697085}, 'southwest': {'lat': 29.9491993197085, 'lng': -90.0769507302915}}}",Loyola at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.950542,-90.07557399999999
Transportation,"{'location': {'lat': 29.948079, 'lng': -90.073771}, 'viewport': {'northeast': {'lat': 29.9494190802915, 'lng': -90.07238336970849}, 'southwest': {'lat': 29.9467211197085, 'lng': -90.07508133029151}}}",Baronne at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948079,-90.073771
Transportation,"{'location': {'lat': 29.951803, 'lng': -90.067354}, 'viewport': {'northeast': {'lat': 29.9531717302915, 'lng': -90.0659868697085}, 'southwest': {'lat': 29.9504737697085, 'lng': -90.0686848302915}}}",Canal and Magazine,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.951803,-90.067354
Transportation,"{'location': {'lat': 29.951613, 'lng': -90.067127}, 'viewport': {'northeast': {'lat': 29.9529949302915, 'lng': -90.0657480697085}, 'southwest': {'lat': 29.9502969697085, 'lng': -90.06844603029151}}}",Canal at Magazine,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.951613,-90.067127
Transportation,"{'location': {'lat': 29.9511265, 'lng': -90.0759095}, 'viewport': {'northeast': {'lat': 29.95247528029149, 'lng': -90.07452341970848}, 'southwest': {'lat': 29.9497773197085, 'lng': -90.07722138029149}}}",Loyola at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9511265,-90.0759095
Transportation,"{'location': {'lat': 29.95498, 'lng': -90.07213399999999}, 'viewport': {'northeast': {'lat': 29.95636843029149, 'lng': -90.0707500697085}, 'southwest': {'lat': 29.9536704697085, 'lng': -90.0734480302915}}}",Canal at University Place,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95498,-90.07213399999999
Transportation,"{'location': {'lat': 29.95236, 'lng': -90.075862}, 'viewport': {'northeast': {'lat': 29.9537089802915, 'lng': -90.0745130197085}, 'southwest': {'lat': 29.9510110197085, 'lng': -90.07721098029151}}}",Loyola at Perdido,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95236,-90.075862
